"","NETWORTH","YEAR","name","gender","source_id","sector_id","age","Forbesscore","WGT","avg_cpi","adj_value","base_year","pct_increase","CPI","NETWORTH_2019"
"9186",3900000000,1999," Jon M. Huntsman",NA,"Plastics","Industrial: Diversified/other",62,9,1,166.583333333333,0.65,"2019",-34.8399569598195,1.53846153846154,6000000000
"9187",4100000000,2000," Jon M. Huntsman",NA,"Plastics, chemicals","Industrial: Diversified/other",63,9,1,172.191666666667,0.67,"2019",-32.6462246453602,1.49253731343284,6119402985.07463
"9188",3800000000,2001," Jon M. Huntsman",NA,"chemicals","Industrial: Diversified/other",64,9,1,177.041666666667,0.69,"2019",-30.7491188399883,1.44927536231884,5507246376.81159
"9189",2500000000,2002," Jon M. Huntsman",NA,"petrochemicals","Industrial: Diversified/other",65,9,1,179.866666666667,0.7,"2019",-29.6441036028386,1.42857142857143,3571428571.42857
"9190",2500000000,2003," Jon M. Huntsman",NA,"chemicals","Industrial: Diversified/other",66,9,1,184,0.72,"2019",-28.0273261467141,1.38888888888889,3472222222.22222
"9191",2300000000,2004," Jon M. Huntsman",NA,"chemicals","Industrial: Diversified/other",67,9,1,188.908333333333,0.74,"2019",-26.1074029175662,1.35135135135135,3108108108.10811
"9192",1600000000,2005," Jon M. Huntsman",NA,"Chemicals","Industrial: Diversified/other",68,9,1,195.266666666667,0.76,"2019",-23.6203037259875,1.31578947368421,2105263157.89474
"9193",1500000000,2006," Jon M. Huntsman",NA,"chemicals","Industrial: Diversified/other",69,9,1,201.558333333333,0.79,"2019",-21.1592815901528,1.26582278481013,1898734177.21519
"9194",1900000000,2007," Jon M. Huntsman",NA,"Chemicals","Industrial: Diversified/other",70,9,1,207.344166666667,0.81,"2019",-18.8961191147752,1.23456790123457,2345679012.34568
"9195",650000000,1998," Jon Shirley",NA,"Microsoft","Industrial: Technology-computer",60,NA,1,163.008333333333,0.64,"2019",-36.2383390740885,1.5625,1015625000
"9196",1200000000,1999," Jon Shirley",NA,"Microsoft","Industrial: Technology-computer",60,NA,1,166.583333333333,0.65,"2019",-34.8399569598195,1.53846153846154,1846153846.15385
"9197",900000000,2000," Jon Shirley",NA,"Microsoft","Industrial: Technology-computer",62,NA,1,172.191666666667,0.67,"2019",-32.6462246453602,1.49253731343284,1343283582.08955
"9198",760000000,2001," Jon Shirley",NA,"Microsoft","Industrial: Technology-computer",63,NA,1,177.041666666667,0.69,"2019",-30.7491188399883,1.44927536231884,1101449275.36232
"9199",600000000,2002," Jon Shirley",NA,"Microsoft","Industrial: Technology-computer",64,NA,1,179.866666666667,0.7,"2019",-29.6441036028386,1.42857142857143,857142857.142857
"9200",1100000000,2001," Jon Stryker",NA,"Stryker Corp.","Industrial: Technology-medical",43,1,1,177.041666666667,0.69,"2019",-30.7491188399883,1.44927536231884,1594202898.55072
"9201",1100000000,2002," Jon Stryker",NA,"inheritance","Industrial: Technology-medical",44,1,1,179.866666666667,0.7,"2019",-29.6441036028386,1.42857142857143,1571428571.42857
"9202",1500000000,2003," Jon Stryker",NA,"inheritance","Industrial: Technology-medical",45,1,1,184,0.72,"2019",-28.0273261467141,1.38888888888889,2083333333.33333
"9203",2000000000,2005," Jon Stryker",NA,"Stryker Corp.","Industrial: Technology-medical",47,1,1,195.266666666667,0.76,"2019",-23.6203037259875,1.31578947368421,2631578947.36842
"9204",1700000000,2006," Jon Stryker",NA,"Stryker Corp.","Industrial: Technology-medical",48,1,1,201.558333333333,0.79,"2019",-21.1592815901528,1.26582278481013,2151898734.17722
"9205",2100000000,2007," Jon Stryker",NA,"Stryker Corp","Industrial: Technology-medical",49,1,1,207.344166666667,0.81,"2019",-18.8961191147752,1.23456790123457,2592592592.59259
"9206",2100000000,2008," Jon Stryker",NA," Stryker Corp.","Industrial: Technology-medical",50,1,1,215.25425,0.84,"2019",-15.8020438544366,1.19047619047619,2500000000
"9207",1450000000,2009," Jon Stryker",NA,"Stryker Corp.","Industrial: Technology-medical",51,1,1,214.564666666667,0.84,"2019",-16.071778399788,1.19047619047619,1726190476.19048
"9208",1200000000,2010," Jon Stryker",NA,"Stryker Corp.","Industrial: Technology-medical",52,1,1,218.076166666667,0.85,"2019",-14.6982346811151,1.17647058823529,1411764705.88235
"9209",1100000000,2011," Jon Stryker",NA,"Medical Technology","Industrial: Technology-medical",53,1,1,224.923,0.88,"2019",-12.0200558635727,1.13636363636364,1250000000
"9210",1200000000,2012," Jon Stryker",NA,"Medical Technology","Industrial: Technology-medical",54,1,1,229.586083333333,0.9,"2019",-10.1960636032428,1.11111111111111,1333333333.33333
"9211",1400000000,2013," Jon Stryker",NA,"Medical Supplies","Industrial: Technology-medical",55,1,1,232.95175,0.91,"2019",-8.87956344400979,1.0989010989011,1538461538.46154
"9212",1100000000,2006," Jonathan Lovelace Jr. & Family",NA,"mutual funds","Finance: Hedge Funds",79,NA,1,201.558333333333,0.79,"2019",-21.1592815901528,1.26582278481013,1392405063.29114
"9213",2000000000,2008," Jonathan Nelson",NA,"Private equity","Finance: Private equity/LBO",52,7,1,215.25425,0.84,"2019",-15.8020438544366,1.19047619047619,2380952380.95238
"9214",1400000000,2009," Jonathan Nelson",NA,"Leveraged buyouts","Finance: Private equity/LBO",53,7,1,214.564666666667,0.84,"2019",-16.071778399788,1.19047619047619,1666666666.66667
"9215",1350000000,2010," Jonathan Nelson",NA,"leveraged buyouts","Finance: Private equity/LBO",54,7,1,218.076166666667,0.85,"2019",-14.6982346811151,1.17647058823529,1588235294.11765
"9216",1500000000,2011," Jonathan Nelson",NA,"Leveraged Buyouts","Finance: Private equity/LBO",55,7,1,224.923,0.88,"2019",-12.0200558635727,1.13636363636364,1704545454.54545
"9217",1700000000,2012," Jonathan Nelson",NA,"Leveraged Buyouts","Finance: Private equity/LBO",56,7,1,229.586083333333,0.9,"2019",-10.1960636032428,1.11111111111111,1888888888.88889
"9218",1600000000,2013," Jonathan Nelson",NA,"Private Equity","Finance: Private equity/LBO",57,7,1,232.95175,0.91,"2019",-8.87956344400979,1.0989010989011,1758241758.24176
"9219",1200000000,2005," Jorge Perez",NA,"Home building","Industrial: Diversified/other",56,8,1,195.266666666667,0.76,"2019",-23.6203037259875,1.31578947368421,1578947368.42105
"9220",1800000000,2006," Jorge Perez",NA,"condos","Industrial: Diversified/other",57,8,1,201.558333333333,0.79,"2019",-21.1592815901528,1.26582278481013,2278481012.65823
"9221",1800000000,2007," Jorge Perez",NA,"Condos","Industrial: Diversified/other",57,8,1,207.344166666667,0.81,"2019",-18.8961191147752,1.23456790123457,2222222222.22222
"9222",1300000000,2008," Jorge Perez",NA,"Condos","Industrial: Diversified/other",59,8,1,215.25425,0.84,"2019",-15.8020438544366,1.19047619047619,1547619047.61905
"9223",1200000000,2012," Jorge Perez",NA,"Condos","Industrial: Diversified/other",63,8,1,229.586083333333,0.9,"2019",-10.1960636032428,1.11111111111111,1333333333.33333
"9224",1550000000,2013," Jorge Perez",NA,"Condos","Industrial: Diversified/other",64,8,1,232.95175,0.91,"2019",-8.87956344400979,1.0989010989011,1703296703.2967
"9225",115000000,1982," Joseph A. Albertson",NA,"Supermarkets","Industrial: Retail/restaurant",75,9,1,96.5333333333333,0.38,"2019",-62.2404232827688,2.63157894736842,302631578.947368
"9226",176000000,1983," Joseph A. Albertson",NA,"Albertson's Inc.","Industrial: Retail/restaurant",76,9,1,99.5833333333333,0.39,"2019",-61.0473979824834,2.56410256410256,451282051.282051
"9227",200000000,1984," Joseph A. Albertson",NA,"Albertson's Inc.","Industrial: Retail/restaurant",78,9,1,103.933333333333,0.41,"2019",-59.345870095191,2.4390243902439,487804878.048781
"9228",170000000,1985," Joseph A. Albertson",NA,"Albertson's Inc.","Industrial: Retail/restaurant",78,9,1,107.6,0.42,"2019",-57.9116320292741,2.38095238095238,404761904.761905
"9229",250000000,1986," Joseph A. Albertson",NA,"Albertson's Inc.","Industrial: Retail/restaurant",80,9,1,109.691666666667,0.43,"2019",-57.0934644053078,2.32558139534884,581395348.837209
"9230",365000000,1987," Joseph A. Albertson",NA,"Albertson's Inc.","Industrial: Retail/restaurant",81,9,1,113.616666666667,0.44,"2019",-55.5581777483831,2.27272727272727,829545454.545455
"9231",370000000,1988," Joseph A. Albertson",NA,"Albertson's Inc.","Industrial: Retail/restaurant",82,9,1,118.275,0.46,"2019",-53.736043478275,2.17391304347826,804347826.086957
"9232",600000000,1989," Joseph A. Albertson",NA,"Albertson's Inc.","Industrial: Retail/restaurant",83,9,1,123.941666666667,0.48,"2019",-51.5194937400398,2.08333333333333,1250000000
"9233",725000000,1990," Joseph A. Albertson",NA,"Albertson's Inc.","Industrial: Retail/restaurant",84,9,1,130.658333333333,0.51,"2019",-48.8922303738374,1.96078431372549,1421568627.45098
"9234",930000000,1991," Joseph A. Albertson",NA,"Albertson's Inc.","Industrial: Retail/restaurant",85,9,1,136.166666666667,0.53,"2019",-46.737613642994,1.88679245283019,1754716981.13208
"9235",930000000,1992," Joseph A. Albertson",NA,"Albertson's Inc.","Industrial: Retail/restaurant",86,9,1,140.308333333333,0.55,"2019",-45.1175765549015,1.81818181818182,1690909090.90909
"9236",1500000000,2000," Joseph A. Liemandt",NA,"Software","Industrial: Technology-computer",32,NA,1,172.191666666667,0.67,"2019",-32.6462246453602,1.49253731343284,2238805970.14925
"9237",350000000,1988," Joseph Alexander Hardy",NA,"Building supplies","Industrial: Diversified/other",65,NA,1,118.275,0.46,"2019",-53.736043478275,2.17391304347826,760869565.217391
"9238",370000000,1989," Joseph Alexander Hardy",NA,"Building supplies","Industrial: Diversified/other",66,NA,1,123.941666666667,0.48,"2019",-51.5194937400398,2.08333333333333,770833333.333333
"9239",300000000,1990," Joseph Alexander Hardy",NA,"Building supplies","Industrial: Diversified/other",67,NA,1,130.658333333333,0.51,"2019",-48.8922303738374,1.96078431372549,588235294.117647
"9240",300000000,1991," Joseph Alexander Hardy",NA,"Building supplies","Industrial: Diversified/other",68,NA,1,136.166666666667,0.53,"2019",-46.737613642994,1.88679245283019,566037735.849057
"9241",75000000,1982," Joseph C. Mandel",NA,"Premier Industrial Corp.","Industrial: Diversified/other",68,8,1,96.5333333333333,0.38,"2019",-62.2404232827688,2.63157894736842,197368421.052632
"9242",135000000,1983," Joseph C. Mandel",NA,"Premier Industrial Corp.","Industrial: Diversified/other",69,8,1,99.5833333333333,0.39,"2019",-61.0473979824834,2.56410256410256,346153846.153846
"9243",150000000,1984," Joseph C. Mandel",NA,"Premier Industrial Corp.","Industrial: Diversified/other",70,8,1,103.933333333333,0.41,"2019",-59.345870095191,2.4390243902439,365853658.536585
"9244",240000000,1987," Joseph C. Mandel",NA,"Premier Industrial Corp.","Industrial: Diversified/other",73,8,1,113.616666666667,0.44,"2019",-55.5581777483831,2.27272727272727,545454545.454545
"9245",297000000,1989," Joseph C. Mandel",NA,"Premier Industrial Corp.","Industrial: Diversified/other",75,8,1,123.941666666667,0.48,"2019",-51.5194937400398,2.08333333333333,618750000
"9246",280000000,1990," Joseph C. Mandel",NA,"Premier Industrial Corp.","Industrial: Diversified/other",76,8,1,130.658333333333,0.51,"2019",-48.8922303738374,1.96078431372549,549019607.843137
"9247",385000000,1991," Joseph C. Mandel",NA,"Premier Industrial Corp.","Industrial: Diversified/other",77,8,1,136.166666666667,0.53,"2019",-46.737613642994,1.88679245283019,726415094.339623
"9248",400000000,1992," Joseph C. Mandel",NA,"Premier Industrial Corp.","Industrial: Diversified/other",78,8,1,140.308333333333,0.55,"2019",-45.1175765549015,1.81818181818182,727272727.272727
"9249",460000000,1993," Joseph C. Mandel",NA,"Premier Industrial Corp.","Industrial: Diversified/other",79,8,1,144.475,0.57,"2019",-43.487760570905,1.75438596491228,807017543.859649
"9250",400000000,1994," Joseph C. Mandel",NA,"Premier Industrial Corp.","Industrial: Diversified/other",80,8,1,148.225,0.58,"2019",-42.0209261853081,1.72413793103448,689655172.413793
"9251",440000000,1995," Joseph C. Mandel",NA,"Premier Industrial Corp.","Industrial: Diversified/other",81,8,1,152.383333333333,0.6,"2019",-40.3943698332796,1.66666666666667,733333333.333333
"9252",615000000,1996," Joseph C. Mandel",NA,"Premier Industrial Corp.","Industrial: Diversified/other",82,8,1,156.858333333333,0.61,"2019",-38.6439474664674,1.63934426229508,1008196721.31148
"9253",495000000,1992," Joseph Coulter",NA,"Blood counters","Industrial: Technology-medical",67,NA,1,140.308333333333,0.55,"2019",-45.1175765549015,1.81818181818182,900000000
"9254",480000000,1993," Joseph Coulter",NA,"Blood counters","Industrial: Technology-medical",68,NA,1,144.475,0.57,"2019",-43.487760570905,1.75438596491228,842105263.157895
"9255",400000000,1994," Joseph Coulter",NA,"Blood counters","Industrial: Technology-medical",69,NA,1,148.225,0.58,"2019",-42.0209261853081,1.72413793103448,689655172.413793
"9256",460000000,1995," Joseph Coulter",NA,"Blood counters","Industrial: Technology-medical",70,NA,1,152.383333333333,0.6,"2019",-40.3943698332796,1.66666666666667,766666666.666667
"9257",1400000000,2010," Joseph Craft & Family",NA,"Alliance Holdings","Industrial: Energy",59,NA,1,218.076166666667,0.85,"2019",-14.6982346811151,1.17647058823529,1647058823.52941
"9258",1300000000,2011," Joseph Craft & Family",NA,"Coal","Industrial: Energy",60,NA,1,224.923,0.88,"2019",-12.0200558635727,1.13636363636364,1477272727.27273
"9259",325000000,1989," Joseph Dahr Jamail",NA,"Law","Industrial: Diversified/other",63,8,1,123.941666666667,0.48,"2019",-51.5194937400398,2.08333333333333,677083333.333333
"9260",350000000,1990," Joseph Dahr Jamail",NA,"Law","Industrial: Diversified/other",64,8,1,130.658333333333,0.51,"2019",-48.8922303738374,1.96078431372549,686274509.803922
"9261",350000000,1991," Joseph Dahr Jamail",NA,"Law","Industrial: Diversified/other",65,8,1,136.166666666667,0.53,"2019",-46.737613642994,1.88679245283019,660377358.490566
"9262",400000000,1992," Joseph Dahr Jamail",NA,"Law","Industrial: Diversified/other",66,8,1,140.308333333333,0.55,"2019",-45.1175765549015,1.81818181818182,727272727.272727
"9263",600000000,1993," Joseph Dahr Jamail",NA,"Law","Industrial: Diversified/other",68,8,1,144.475,0.57,"2019",-43.487760570905,1.75438596491228,1052631578.94737
"9264",700000000,1994," Joseph Dahr Jamail",NA,"Law","Industrial: Diversified/other",69,8,1,148.225,0.58,"2019",-42.0209261853081,1.72413793103448,1206896551.72414
"9265",800000000,1995," Joseph Dahr Jamail",NA,"Law","Industrial: Diversified/other",69,8,1,152.383333333333,0.6,"2019",-40.3943698332796,1.66666666666667,1333333333.33333
"9266",825000000,1996," Joseph Dahr Jamail",NA,"Law","Industrial: Diversified/other",70,8,1,156.858333333333,0.61,"2019",-38.6439474664674,1.63934426229508,1352459016.39344
"9267",950000000,1997," Joseph Dahr Jamail",NA,"Law","Industrial: Diversified/other",71,8,1,160.525,0.63,"2019",-37.2097094005504,1.58730158730159,1507936507.93651
"9268",1100000000,1998," Joseph Dahr Jamail",NA,"Law","Industrial: Diversified/other",72,8,1,163.008333333333,0.64,"2019",-36.2383390740885,1.5625,1718750000
"9269",1200000000,1999," Joseph Dahr Jamail",NA,"Law","Industrial: Diversified/other",73,8,1,166.583333333333,0.65,"2019",-34.8399569598195,1.53846153846154,1846153846.15385
"9270",1200000000,2000," Joseph Dahr Jamail",NA,"Lawsuits","Industrial: Diversified/other",74,8,1,172.191666666667,0.67,"2019",-32.6462246453602,1.49253731343284,1791044776.1194
"9271",1200000000,2001," Joseph Dahr Jamail",NA,"lawsuits","Industrial: Diversified/other",75,8,1,177.041666666667,0.69,"2019",-30.7491188399883,1.44927536231884,1739130434.78261
"9272",1200000000,2002," Joseph Dahr Jamail",NA,"lawsuits","Industrial: Diversified/other",76,8,1,179.866666666667,0.7,"2019",-29.6441036028386,1.42857142857143,1714285714.28571
"9273",1200000000,2003," Joseph Dahr Jamail",NA,"lawsuits","Industrial: Diversified/other",77,8,1,184,0.72,"2019",-28.0273261467141,1.38888888888889,1666666666.66667
"9274",1300000000,2004," Joseph Dahr Jamail",NA,"lawsuits","Industrial: Diversified/other",78,8,1,188.908333333333,0.74,"2019",-26.1074029175662,1.35135135135135,1756756756.75676
"9275",1400000000,2005," Joseph Dahr Jamail",NA,"Lawsuits","Industrial: Diversified/other",79,8,1,195.266666666667,0.76,"2019",-23.6203037259875,1.31578947368421,1842105263.15789
"9276",1400000000,2006," Joseph Dahr Jamail",NA,"lawsuits","Industrial: Diversified/other",80,8,1,201.558333333333,0.79,"2019",-21.1592815901528,1.26582278481013,1772151898.73418
"9277",1500000000,2007," Joseph Dahr Jamail",NA,"Lawsuits","Industrial: Diversified/other",81,8,1,207.344166666667,0.81,"2019",-18.8961191147752,1.23456790123457,1851851851.85185
"9278",1500000000,2008," Joseph Dahr Jamail",NA,"lawsuits","Industrial: Diversified/other",82,8,1,215.25425,0.84,"2019",-15.8020438544366,1.19047619047619,1785714285.71429
"9279",1500000000,2009," Joseph Dahr Jamail",NA,"lawsuits","Industrial: Diversified/other",84,8,1,214.564666666667,0.84,"2019",-16.071778399788,1.19047619047619,1785714285.71429
"9280",1500000000,2010," Joseph Dahr Jamail",NA,"Lawsuits","Industrial: Diversified/other",84,8,1,218.076166666667,0.85,"2019",-14.6982346811151,1.17647058823529,1764705882.35294
"9281",1500000000,2011," Joseph Dahr Jamail",NA,"Lawsuits","Industrial: Diversified/other",85,8,1,224.923,0.88,"2019",-12.0200558635727,1.13636363636364,1704545454.54545
"9282",1500000000,2012," Joseph Dahr Jamail",NA,"Lawsuits","Industrial: Diversified/other",86,8,1,229.586083333333,0.9,"2019",-10.1960636032428,1.11111111111111,1666666666.66667
"9283",1600000000,2013," Joseph Dahr Jamail",NA,"Lawsuits","Industrial: Diversified/other",87,8,1,232.95175,0.91,"2019",-8.87956344400979,1.0989010989011,1758241758.24176
"9284",125000000,1982," Joseph Lauder",NA,"Cosmetics","Industrial: Consumer",75,NA,1,96.5333333333333,0.38,"2019",-62.2404232827688,2.63157894736842,328947368.421053
"9285",500000000,1996," Joseph Leimandt",NA,"Trilogy Development Group","Industrial: Technology-computer",28,NA,1,156.858333333333,0.61,"2019",-38.6439474664674,1.63934426229508,819672131.147541
"9286",500000000,1997," Joseph Leimandt",NA,"Trilogy Development Group","Industrial: Technology-computer",29,NA,1,160.525,0.63,"2019",-37.2097094005504,1.58730158730159,793650793.650794
"9287",650000000,1998," Joseph Leimandt",NA,"Trilogy Development Group","Industrial: Technology-computer",30,NA,1,163.008333333333,0.64,"2019",-36.2383390740885,1.5625,1015625000
"9288",770000000,1999," Joseph Leimandt",NA,"Trilogy Development Group","Industrial: Technology-computer",31,NA,1,166.583333333333,0.65,"2019",-34.8399569598195,1.53846153846154,1184615384.61538
"9289",900000000,2005," Joseph Mansueto",NA,"Morningstar","Finance: Money management",49,8,1,195.266666666667,0.76,"2019",-23.6203037259875,1.31578947368421,1184210526.31579
"9290",1200000000,2006," Joseph Mansueto",NA,"Morningstar","Finance: Money management",50,8,1,201.558333333333,0.79,"2019",-21.1592815901528,1.26582278481013,1518987341.77215
"9291",2000000000,2007," Joseph Mansueto",NA,"Morningstar","Finance: Money management",51,8,1,207.344166666667,0.81,"2019",-18.8961191147752,1.23456790123457,2469135802.46914
"9292",1900000000,2008," Joseph Mansueto",NA,"Morningstar","Finance: Money management",52,8,1,215.25425,0.84,"2019",-15.8020438544366,1.19047619047619,2261904761.90476
"9293",1150000000,2009," Joseph Mansueto",NA,"Morningstar","Finance: Money management",53,8,1,214.564666666667,0.84,"2019",-16.071778399788,1.19047619047619,1369047619.04762
"9294",1200000000,2010," Joseph Mansueto",NA,"Morningstar","Finance: Money management",54,8,1,218.076166666667,0.85,"2019",-14.6982346811151,1.17647058823529,1411764705.88235
"9295",1600000000,2011," Joseph Mansueto",NA,"Investment Research","Finance: Money management",55,8,1,224.923,0.88,"2019",-12.0200558635727,1.13636363636364,1818181818.18182
"9296",1600000000,2012," Joseph Mansueto",NA,"Investment Research","Finance: Money management",56,8,1,229.586083333333,0.9,"2019",-10.1960636032428,1.11111111111111,1777777777.77778
"9297",2100000000,2013," Joseph Mansueto",NA,"Investment Research","Finance: Money management",57,8,1,232.95175,0.91,"2019",-8.87956344400979,1.0989010989011,2307692307.69231
"9298",100000000,1982," Joseph Meyerhoff",NA,"Monumental Corp","Real Estate",83,NA,1,96.5333333333333,0.38,"2019",-62.2404232827688,2.63157894736842,263157894.736842
"9299",200000000,1984," Joseph Morton Davidowitz",NA,"Stock market","Finance: Other",55,8,1,103.933333333333,0.41,"2019",-59.345870095191,2.4390243902439,487804878.048781
"9300",200000000,1985," Joseph Morton Davidowitz",NA,"Stock market","Finance: Other",56,8,1,107.6,0.42,"2019",-57.9116320292741,2.38095238095238,476190476.190476
"9301",225000000,1986," Joseph Morton Davidowitz",NA,"Stock market","Finance: Other",57,8,1,109.691666666667,0.43,"2019",-57.0934644053078,2.32558139534884,523255813.953488
"9302",250000000,1987," Joseph Morton Davidowitz",NA,"Stock market","Finance: Other",58,8,1,113.616666666667,0.44,"2019",-55.5581777483831,2.27272727272727,568181818.181818
"9303",275000000,1988," Joseph Morton Davidowitz",NA,"Stock market","Finance: Other",59,8,1,118.275,0.46,"2019",-53.736043478275,2.17391304347826,597826086.956522
"9304",580000000,2002," Joseph Neubauer",NA,"Aramark","Industrial: Diversified/other",60,NA,1,179.866666666667,0.7,"2019",-29.6441036028386,1.42857142857143,828571428.571429
"9305",675000000,2003," Joseph Neubauer",NA,"Aramark","Industrial: Diversified/other",61,NA,1,184,0.72,"2019",-28.0273261467141,1.38888888888889,937500000
"9306",285000000,1992," Joseph Reeves III Hyde",NA,"Auto parts","Industrial: Retail/restaurant",49,5,1,140.308333333333,0.55,"2019",-45.1175765549015,1.81818181818182,518181818.181818
"9307",450000000,1993," Joseph Reeves III Hyde",NA,"Auto parts","Industrial: Retail/restaurant",51,5,1,144.475,0.57,"2019",-43.487760570905,1.75438596491228,789473684.210526
"9308",450000000,1994," Joseph Reeves III Hyde",NA,"Auto parts","Industrial: Retail/restaurant",51,5,1,148.225,0.58,"2019",-42.0209261853081,1.72413793103448,775862068.965517
"9309",440000000,1995," Joseph Reeves III Hyde",NA,"Auto parts","Industrial: Retail/restaurant",52,5,1,152.383333333333,0.6,"2019",-40.3943698332796,1.66666666666667,733333333.333333
"9310",480000000,1996," Joseph Reeves III Hyde",NA,"Auto parts","Industrial: Retail/restaurant",53,5,1,156.858333333333,0.61,"2019",-38.6439474664674,1.63934426229508,786885245.901639
"9311",400000000,1987," Joseph S. Gruss",NA,"Oil, investments","Industrial: Energy",84,NA,1,113.616666666667,0.44,"2019",-55.5581777483831,2.27272727272727,909090909.090909
"9312",420000000,1988," Joseph S. Gruss",NA,"Oil, investments","Industrial: Energy",85,NA,1,118.275,0.46,"2019",-53.736043478275,2.17391304347826,913043478.26087
"9313",450000000,1989," Joseph S. Gruss",NA,"Oil, investments","Industrial: Energy",86,NA,1,123.941666666667,0.48,"2019",-51.5194937400398,2.08333333333333,937500000
"9314",500000000,1990," Joseph S. Gruss",NA,"Oil, investments","Industrial: Energy",87,NA,1,130.658333333333,0.51,"2019",-48.8922303738374,1.96078431372549,980392156.862745
"9315",1500000000,2007," Joseph Steinberg",NA,"Investments","Finance: Other",63,NA,1,207.344166666667,0.81,"2019",-18.8961191147752,1.23456790123457,1851851851.85185
"9316",1400000000,2008," Joseph Steinberg",NA,"Leucadia National Corp","Finance: Other",64,NA,1,215.25425,0.84,"2019",-15.8020438544366,1.19047619047619,1666666666.66667
"9317",100000000,1982," Josephine Abercrombie",NA,"Oil","Industrial: Energy",55,NA,1,96.5333333333333,0.38,"2019",-62.2404232827688,2.63157894736842,263157894.736842
"9318",150000000,1983," Josephine C. Ford",NA,"Ford Motor Co.","Industrial: Consumer",60,2,1,99.5833333333333,0.39,"2019",-61.0473979824834,2.56410256410256,384615384.615385
"9319",170000000,1984," Josephine C. Ford",NA,"Ford Motor Co.","Industrial: Consumer",61,2,1,103.933333333333,0.41,"2019",-59.345870095191,2.4390243902439,414634146.341463
"9320",170000000,1985," Josephine C. Ford",NA,"Ford Motor Co.","Industrial: Consumer",62,2,1,107.6,0.42,"2019",-57.9116320292741,2.38095238095238,404761904.761905
"9321",205000000,1986," Josephine C. Ford",NA,"Ford Motor Co.","Industrial: Consumer",63,2,1,109.691666666667,0.43,"2019",-57.0934644053078,2.32558139534884,476744186.046512
"9322",475000000,1987," Josephine C. Ford",NA,"Ford Motor Co.","Industrial: Consumer",64,2,1,113.616666666667,0.44,"2019",-55.5581777483831,2.27272727272727,1079545454.54545
"9323",340000000,1988," Josephine C. Ford",NA,"Ford Motor Co.","Industrial: Consumer",65,2,1,118.275,0.46,"2019",-53.736043478275,2.17391304347826,739130434.782609
"9324",515000000,1989," Josephine C. Ford",NA,"Ford Motor Co.","Industrial: Consumer",66,2,1,123.941666666667,0.48,"2019",-51.5194937400398,2.08333333333333,1072916666.66667
"9325",365000000,1990," Josephine C. Ford",NA,"Ford Motor Co.","Industrial: Consumer",67,2,1,130.658333333333,0.51,"2019",-48.8922303738374,1.96078431372549,715686274.509804
"9326",340000000,1991," Josephine C. Ford",NA,"Ford Motor Co.","Industrial: Consumer",68,2,1,136.166666666667,0.53,"2019",-46.737613642994,1.88679245283019,641509433.962264
"9327",425000000,1992," Josephine C. Ford",NA,"Ford Motor Co.","Industrial: Consumer",69,2,1,140.308333333333,0.55,"2019",-45.1175765549015,1.81818181818182,772727272.727273
"9328",530000000,1993," Josephine C. Ford",NA,"Ford Motor Co.","Industrial: Consumer",70,2,1,144.475,0.57,"2019",-43.487760570905,1.75438596491228,929824561.403509
"9329",585000000,1994," Josephine C. Ford",NA,"Ford Motor Co.","Industrial: Consumer",70,2,1,148.225,0.58,"2019",-42.0209261853081,1.72413793103448,1008620689.65517
"9330",660000000,1996," Josephine C. Ford",NA,"Ford Motor Co.","Industrial: Consumer",73,2,1,156.858333333333,0.61,"2019",-38.6439474664674,1.63934426229508,1081967213.11475
"9331",800000000,1997," Josephine C. Ford",NA,"Ford Motor Co.","Industrial: Consumer",74,2,1,160.525,0.63,"2019",-37.2097094005504,1.58730158730159,1269841269.84127
"9332",760000000,1998," Josephine C. Ford",NA,"Ford Motor Co.","Industrial: Consumer",75,2,1,163.008333333333,0.64,"2019",-36.2383390740885,1.5625,1187500000
"9333",800000000,1999," Josephine C. Ford",NA,"Ford Motor Co.","Industrial: Consumer",76,2,1,166.583333333333,0.65,"2019",-34.8399569598195,1.53846153846154,1230769230.76923
"9334",440000000,1991," Josephine and family Haas",NA,"Levi Strauss, Inc.","Industrial: Consumer",77,1,1,136.166666666667,0.53,"2019",-46.737613642994,1.88679245283019,830188679.245283
"9335",500000000,1992," Josephine and family Haas",NA,"Levi Strauss, Inc.","Industrial: Consumer",78,1,1,140.308333333333,0.55,"2019",-45.1175765549015,1.81818181818182,909090909.090909
"9336",500000000,1993," Josephine and family Haas",NA,"Levi Strauss, Inc.","Industrial: Consumer",79,1,1,144.475,0.57,"2019",-43.487760570905,1.75438596491228,877192982.45614
"9337",640000000,1994," Josephine and family Haas",NA,"Levi Strauss, Inc.","Industrial: Consumer",80,1,1,148.225,0.58,"2019",-42.0209261853081,1.72413793103448,1103448275.86207
"9338",380000000,1995," Josephine and family Haas",NA,"Levi Strauss, Inc.","Industrial: Consumer",81,1,1,152.383333333333,0.6,"2019",-40.3943698332796,1.66666666666667,633333333.333333
"9339",1200000000,1996," Josephine and family Haas",NA,"Levi Strauss, Inc.","Industrial: Consumer",82,1,1,156.858333333333,0.61,"2019",-38.6439474664674,1.63934426229508,1967213114.7541
"9340",900000000,1997," Josephine and family Haas",NA,"Levi Strauss, Inc.","Industrial: Consumer",83,1,1,160.525,0.63,"2019",-37.2097094005504,1.58730158730159,1428571428.57143
